23/01/2023 20:14:06,25.54,28.56,46,0,0
23/01/2023 20:14:08,25.55,28.56,46,0,0
23/01/2023 20:14:09,25.56,28.56,46,0,0
23/01/2023 20:14:11,25.57,28.56,46,0,0
23/01/2023 20:14:12,25.58,28.56,46,0,0
23/01/2023 20:14:14,25.57,28.56,46,0,0
23/01/2023 20:14:16,25.58,28.56,46,0,0
23/01/2023 20:14:17,25.59,28.62,46,0,0
23/01/2023 20:14:19,25.6,28.56,46,0,0
23/01/2023 20:14:21,25.59,28.56,46,0,0
23/01/2023 20:14:22,25.59,28.56,46,0,0
23/01/2023 20:14:24,25.61,28.56,46,0,0
23/01/2023 20:14:25,25.63,28.56,46,0,0
23/01/2023 20:14:27,25.62,28.56,46,0,0
23/01/2023 20:14:29,25.63,28.56,46,0,0
23/01/2023 20:14:30,25.65,28.56,46,0,0
23/01/2023 20:14:32,25.66,28.56,46,0,0
23/01/2023 20:14:34,25.67,28.56,46,0,0
23/01/2023 20:14:35,25.63,28.56,46,0,0
23/01/2023 20:14:37,25.57,28.56,46,0,0
23/01/2023 20:14:38,25.6,28.56,46,0,0
23/01/2023 20:14:40,25.6,28.56,46,0,0
23/01/2023 20:14:42,25.6,28.56,46,0,0
23/01/2023 20:14:43,25.6,28.56,46,0,0
23/01/2023 20:14:45,25.59,28.56,46,0,0
23/01/2023 20:14:47,25.6,28.56,46,0,0
23/01/2023 20:14:48,25.6,28.56,46,0,0
23/01/2023 20:14:50,25.62,28.56,46,0,0
23/01/2023 20:14:51,25.59,28.5,46,0,0
23/01/2023 20:14:53,25.6,28.5,46,0,0
23/01/2023 20:14:55,25.6,28.5,46,0,0
23/01/2023 20:14:56,25.62,28.5,46,0,0
23/01/2023 20:14:58,25.62,28.56,46,0,0
23/01/2023 20:15:00,25.63,28.5,46,0,0
23/01/2023 20:15:01,25.64,28.56,46,0,0
23/01/2023 20:15:03,25.64,28.5,46,0,0
23/01/2023 20:15:04,25.64,28.56,46,0,0
23/01/2023 20:15:06,25.66,28.56,46,0,0
23/01/2023 20:15:08,25.67,28.56,46,0,0
23/01/2023 20:15:09,25.68,28.56,46,0,0
